2025-07-29 00:04:08,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.01,2.0,0.07,0.05,10
2025-07-29 00:04:12,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.05,1.0,0.07,0.001,10
2025-07-29 00:04:15,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.05,1.0,0.07,0.05,10
2025-07-29 00:04:19,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.05,0.05,2.0,0.07,0.001,10
2025-07-29 00:04:22,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.05,0.05,2.0,0.07,0.05,10
2025-07-29 00:04:26,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.01,1.0,0.07,0.001,10
2025-07-29 00:04:29,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.01,1.0,0.07,0.05,10
2025-07-29 00:04:32,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.01,2.0,0.07,0.001,10
2025-07-29 00:04:35,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.01,2.0,0.07,0.05,10
2025-07-29 00:04:38,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.05,1.0,0.07,0.001,10
2025-07-29 00:04:41,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.05,1.0,0.07,0.05,10
2025-07-29 00:04:45,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.9200000000000728,0.09200000000000728,1.0,0.0,0.67999999999995,8,1736,1,-1,8,,0.15,0.05,2.0,0.07,0.001,10
2025-07-29 00:04:48,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.8700000000000045,0.08700000000000045,1.0,0.0,1.259999999999991,3,1736,1,-3,8,,0.15,0.05,2.0,0.07,0.05,10
2025-07-29 00:04:56,KXCPIYOY-25JUN-T2.5,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.40000000000020464,0.040000000000020464,1.0,0.0,0.4199999999999591,13,4269,1,-1,3,,0.05,0.01,1.0,0.03,0.001,10
